participant_id,video_no,conflict,action,score,score_type,target,pre_courage,group
111,3,葛藤なし,行動あり,0.6666666666666665,diff,勇気尺度（diff）,3.8333333333333335,事前勇気<4
112,3,葛藤なし,行動あり,1.3333333333333335,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
113,3,葛藤なし,行動あり,0.33333333333333304,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
114,3,葛藤なし,行動あり,-0.16666666666666696,diff,勇気尺度（diff）,3.3333333333333335,事前勇気<4
115,3,葛藤なし,行動あり,0.6666666666666665,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
116,3,葛藤なし,行動あり,-0.6666666666666667,diff,勇気尺度（diff）,2.5,事前勇気<4
117,3,葛藤なし,行動あり,1.3333333333333335,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
118,3,葛藤なし,行動あり,1.6666666666666665,diff,勇気尺度（diff）,2.3333333333333335,事前勇気<4
119,3,葛藤なし,行動あり,-0.8333333333333333,diff,勇気尺度（diff）,2.5,事前勇気<4
120,3,葛藤なし,行動あり,0.666666666666667,diff,勇気尺度（diff）,4.5,事前勇気>=4
121,3,葛藤なし,行動あり,0.0,diff,勇気尺度（diff）,6.833333333333333,事前勇気>=4
122,3,葛藤なし,行動あり,0.3333333333333335,diff,勇気尺度（diff）,3.1666666666666665,事前勇気<4
123,3,葛藤なし,行動あり,0.6666666666666665,diff,勇気尺度（diff）,3.3333333333333335,事前勇気<4
124,3,葛藤なし,行動あり,0.8333333333333335,diff,勇気尺度（diff）,3.1666666666666665,事前勇気<4
125,3,葛藤なし,行動あり,0.0,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
126,3,葛藤なし,行動あり,0.8333333333333335,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
1,4,葛藤なし,行動なし,2.8333333333333335,post,勇気尺度（post）,2.8333333333333335,事前勇気<4
2,4,葛藤なし,行動なし,4.5,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
3,4,葛藤なし,行動なし,4.166666666666667,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
4,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
5,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
6,4,葛藤なし,行動なし,5.166666666666667,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
7,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
8,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
9,4,葛藤なし,行動なし,4.5,post,勇気尺度（post）,4.0,事前勇気>=4
10,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,2.0,事前勇気<4
11,4,葛藤なし,行動なし,5.666666666666667,post,勇気尺度（post）,6.333333333333333,事前勇気>=4
12,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
13,4,葛藤なし,行動なし,2.6666666666666665,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
14,4,葛藤なし,行動なし,4.5,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
15,4,葛藤なし,行動なし,2.1666666666666665,post,勇気尺度（post）,2.1666666666666665,事前勇気<4
16,4,葛藤なし,行動なし,6.166666666666667,post,勇気尺度（post）,5.666666666666667,事前勇気>=4
17,4,葛藤なし,行動なし,4.833333333333333,post,勇気尺度（post）,4.5,事前勇気>=4
18,4,葛藤なし,行動なし,3.6666666666666665,post,勇気尺度（post）,2.8333333333333335,事前勇気<4
19,4,葛藤なし,行動なし,1.6666666666666667,post,勇気尺度（post）,2.8333333333333335,事前勇気<4
20,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,4.5,事前勇気>=4
21,4,葛藤なし,行動なし,3.6666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
22,4,葛藤なし,行動なし,5.0,post,勇気尺度（post）,4.5,事前勇気>=4
23,4,葛藤なし,行動なし,6.166666666666667,post,勇気尺度（post）,5.833333333333333,事前勇気>=4
24,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,3.5,事前勇気<4
25,4,葛藤なし,行動なし,1.8333333333333333,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
26,4,葛藤なし,行動なし,3.6666666666666665,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
27,4,葛藤なし,行動なし,1.3333333333333333,post,勇気尺度（post）,1.3333333333333333,事前勇気<4
28,4,葛藤なし,行動なし,6.666666666666667,post,勇気尺度（post）,5.333333333333333,事前勇気>=4
29,4,葛藤なし,行動なし,7.0,post,勇気尺度（post）,6.0,事前勇気>=4
30,4,葛藤なし,行動なし,2.5,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
31,4,葛藤なし,行動なし,2.6666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
32,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,3.5,事前勇気<4
33,4,葛藤なし,行動なし,5.833333333333333,post,勇気尺度（post）,5.5,事前勇気>=4
34,4,葛藤なし,行動なし,6.333333333333333,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
35,4,葛藤なし,行動なし,5.0,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
36,4,葛藤なし,行動なし,2.6666666666666665,post,勇気尺度（post）,2.6666666666666665,事前勇気<4
37,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,3.5,事前勇気<4
38,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
39,4,葛藤なし,行動なし,1.6666666666666667,post,勇気尺度（post）,1.5,事前勇気<4
40,4,葛藤なし,行動なし,2.5,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
41,4,葛藤なし,行動なし,4.166666666666667,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
42,4,葛藤なし,行動なし,3.6666666666666665,post,勇気尺度（post）,2.8333333333333335,事前勇気<4
43,4,葛藤なし,行動なし,3.1666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
44,4,葛藤なし,行動なし,1.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
45,4,葛藤なし,行動なし,4.166666666666667,post,勇気尺度（post）,3.5,事前勇気<4
46,4,葛藤なし,行動なし,3.1666666666666665,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
47,4,葛藤なし,行動なし,5.666666666666667,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
48,4,葛藤なし,行動なし,3.6666666666666665,post,勇気尺度（post）,4.5,事前勇気>=4
49,4,葛藤なし,行動なし,3.1666666666666665,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
50,4,葛藤なし,行動なし,3.1666666666666665,post,勇気尺度（post）,4.5,事前勇気>=4
51,4,葛藤なし,行動なし,6.166666666666667,post,勇気尺度（post）,2.0,事前勇気<4
52,4,葛藤なし,行動なし,4.666666666666667,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
53,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
54,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
55,4,葛藤なし,行動なし,5.833333333333333,post,勇気尺度（post）,5.333333333333333,事前勇気>=4
56,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,2.5,事前勇気<4
57,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,2.5,事前勇気<4
58,4,葛藤なし,行動なし,1.8333333333333333,post,勇気尺度（post）,2.0,事前勇気<4
59,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,2.0,事前勇気<4
60,4,葛藤なし,行動なし,4.833333333333333,post,勇気尺度（post）,5.333333333333333,事前勇気>=4
61,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
62,4,葛藤なし,行動なし,5.0,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
63,4,葛藤なし,行動なし,4.333333333333333,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
64,4,葛藤なし,行動なし,6.0,post,勇気尺度（post）,5.833333333333333,事前勇気>=4
65,4,葛藤なし,行動なし,2.5,post,勇気尺度（post）,2.5,事前勇気<4
66,4,葛藤なし,行動なし,3.1666666666666665,post,勇気尺度（post）,4.5,事前勇気>=4
67,4,葛藤なし,行動なし,2.6666666666666665,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
68,4,葛藤なし,行動なし,4.333333333333333,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
69,4,葛藤なし,行動なし,5.833333333333333,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
70,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,2.6666666666666665,事前勇気<4
71,4,葛藤なし,行動なし,5.5,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
72,4,葛藤なし,行動なし,2.1666666666666665,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
73,4,葛藤なし,行動なし,3.1666666666666665,post,勇気尺度（post）,4.5,事前勇気>=4
74,4,葛藤なし,行動なし,5.666666666666667,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
75,4,葛藤なし,行動なし,2.6666666666666665,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
76,4,葛藤なし,行動なし,4.5,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
77,4,葛藤なし,行動なし,1.3333333333333333,post,勇気尺度（post）,2.0,事前勇気<4
78,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
79,4,葛藤なし,行動なし,3.8333333333333335,post,勇気尺度（post）,4.5,事前勇気>=4
80,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
81,4,葛藤なし,行動なし,4.5,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
82,4,葛藤なし,行動なし,5.0,post,勇気尺度（post）,3.5,事前勇気<4
83,4,葛藤なし,行動なし,1.8333333333333333,post,勇気尺度（post）,2.0,事前勇気<4
84,4,葛藤なし,行動なし,1.6666666666666667,post,勇気尺度（post）,1.8333333333333333,事前勇気<4
85,4,葛藤なし,行動なし,1.0,post,勇気尺度（post）,2.5,事前勇気<4
86,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
87,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,3.0,事前勇気<4
88,4,葛藤なし,行動なし,3.8333333333333335,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
89,4,葛藤なし,行動なし,7.0,post,勇気尺度（post）,7.0,事前勇気>=4
90,4,葛藤なし,行動なし,6.0,post,勇気尺度（post）,5.833333333333333,事前勇気>=4
91,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.833333333333333,事前勇気>=4
92,4,葛藤なし,行動なし,5.0,post,勇気尺度（post）,5.0,事前勇気>=4
93,4,葛藤なし,行動なし,5.166666666666667,post,勇気尺度（post）,4.0,事前勇気>=4
94,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
95,4,葛藤なし,行動なし,4.666666666666667,post,勇気尺度（post）,3.5,事前勇気<4
96,4,葛藤なし,行動なし,4.833333333333333,post,勇気尺度（post）,4.5,事前勇気>=4
97,4,葛藤なし,行動なし,4.333333333333333,post,勇気尺度（post）,3.5,事前勇気<4
98,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
99,4,葛藤なし,行動なし,2.6666666666666665,post,勇気尺度（post）,3.5,事前勇気<4
100,4,葛藤なし,行動なし,1.8333333333333333,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
101,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,1.5,事前勇気<4
102,4,葛藤なし,行動なし,5.333333333333333,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
103,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
104,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,4.0,事前勇気>=4
105,4,葛藤なし,行動なし,4.5,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
106,4,葛藤なし,行動なし,3.8333333333333335,post,勇気尺度（post）,4.666666666666667,事前勇気>=4
107,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,2.6666666666666665,事前勇気<4
108,4,葛藤なし,行動なし,1.0,post,勇気尺度（post）,2.5,事前勇気<4
109,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
110,4,葛藤なし,行動なし,4.166666666666667,post,勇気尺度（post）,4.166666666666667,事前勇気>=4
111,4,葛藤なし,行動なし,2.5,post,勇気尺度（post）,3.8333333333333335,事前勇気<4
112,4,葛藤なし,行動なし,5.333333333333333,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
113,4,葛藤なし,行動なし,5.166666666666667,post,勇気尺度（post）,5.166666666666667,事前勇気>=4
114,4,葛藤なし,行動なし,3.0,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
115,4,葛藤なし,行動なし,3.8333333333333335,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
116,4,葛藤なし,行動なし,2.5,post,勇気尺度（post）,2.5,事前勇気<4
117,4,葛藤なし,行動なし,2.3333333333333335,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
118,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,2.3333333333333335,事前勇気<4
119,4,葛藤なし,行動なし,2.0,post,勇気尺度（post）,2.5,事前勇気<4
120,4,葛藤なし,行動なし,5.0,post,勇気尺度（post）,4.5,事前勇気>=4
121,4,葛藤なし,行動なし,6.666666666666667,post,勇気尺度（post）,6.833333333333333,事前勇気>=4
122,4,葛藤なし,行動なし,1.5,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
123,4,葛藤なし,行動なし,4.166666666666667,post,勇気尺度（post）,3.3333333333333335,事前勇気<4
124,4,葛藤なし,行動なし,3.5,post,勇気尺度（post）,3.1666666666666665,事前勇気<4
125,4,葛藤なし,行動なし,4.166666666666667,post,勇気尺度（post）,4.333333333333333,事前勇気>=4
126,4,葛藤なし,行動なし,4.0,post,勇気尺度（post）,3.6666666666666665,事前勇気<4
1,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
2,4,葛藤なし,行動なし,-0.16666666666666696,diff,勇気尺度（diff）,4.666666666666667,事前勇気>=4
3,4,葛藤なし,行動なし,-0.16666666666666607,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
4,4,葛藤なし,行動なし,0.3333333333333335,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
5,4,葛藤なし,行動なし,1.6666666666666665,diff,勇気尺度（diff）,2.3333333333333335,事前勇気<4
6,4,葛藤なし,行動なし,0.5,diff,勇気尺度（diff）,4.666666666666667,事前勇気>=4
7,4,葛藤なし,行動なし,-0.33333333333333304,diff,勇気尺度（diff）,4.333333333333333,事前勇気>=4
8,4,葛藤なし,行動なし,-1.3333333333333335,diff,勇気尺度（diff）,3.3333333333333335,事前勇気<4
9,4,葛藤なし,行動なし,0.5,diff,勇気尺度（diff）,4.0,事前勇気>=4
10,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,2.0,事前勇気<4
11,4,葛藤なし,行動なし,-0.6666666666666661,diff,勇気尺度（diff）,6.333333333333333,事前勇気>=4
12,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,4.0,事前勇気>=4
13,4,葛藤なし,行動なし,-0.5,diff,勇気尺度（diff）,3.1666666666666665,事前勇気<4
14,4,葛藤なし,行動なし,-0.666666666666667,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
15,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,2.1666666666666665,事前勇気<4
16,4,葛藤なし,行動なし,0.5,diff,勇気尺度（diff）,5.666666666666667,事前勇気>=4
17,4,葛藤なし,行動なし,0.33333333333333304,diff,勇気尺度（diff）,4.5,事前勇気>=4
18,4,葛藤なし,行動なし,0.833333333333333,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
19,4,葛藤なし,行動なし,-1.1666666666666667,diff,勇気尺度（diff）,2.8333333333333335,事前勇気<4
20,4,葛藤なし,行動なし,-1.0,diff,勇気尺度（diff）,4.5,事前勇気>=4
21,4,葛藤なし,行動なし,0.16666666666666652,diff,勇気尺度（diff）,3.5,事前勇気<4
22,4,葛藤なし,行動なし,0.5,diff,勇気尺度（diff）,4.5,事前勇気>=4
23,4,葛藤なし,行動なし,0.3333333333333339,diff,勇気尺度（diff）,5.833333333333333,事前勇気>=4
24,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,3.5,事前勇気<4
25,4,葛藤なし,行動なし,-2.333333333333334,diff,勇気尺度（diff）,4.166666666666667,事前勇気>=4
26,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,3.6666666666666665,事前勇気<4
27,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,1.3333333333333333,事前勇気<4
28,4,葛藤なし,行動なし,1.333333333333334,diff,勇気尺度（diff）,5.333333333333333,事前勇気>=4
29,4,葛藤なし,行動なし,1.0,diff,勇気尺度（diff）,6.0,事前勇気>=4
30,4,葛藤なし,行動なし,0.6666666666666667,diff,勇気尺度（diff）,1.8333333333333333,事前勇気<4
31,4,葛藤なし,行動なし,-0.8333333333333335,diff,勇気尺度（diff）,3.5,事前勇気<4
32,4,葛藤なし,行動なし,0.0,diff,勇気尺度（diff）,3.5,事前勇気<4
33,4,葛藤なし,行動なし,0.33333333333333304,diff,勇気尺度（diff）,5.5,事前勇気>=4
34,4,葛藤なし,行動なし,1.166666666666666,diff,勇気尺度（diff）,5.166666666666667,事前勇気>=4
